participant_id,split,_STATE,SEQNO,target
44-2023002131,train,44.0,b'2023002131',1
47-2023003516,train,47.0,b'2023003516',0
31-2023009547,train,31.0,b'2023009547',0
54-2023002182,train,54.0,b'2023002182',0
54-2023000284,train,54.0,b'2023000284',0
06-2023007743,train,6.0,b'2023007743',0
25-2023004026,train,25.0,b'2023004026',0
50-2023001563,train,50.0,b'2023001563',0
37-2023000952,train,37.0,b'2023000952',0
06-2023008736,train,6.0,b'2023008736',0
27-2023010924,train,27.0,b'2023010924',0
12-2023008528,train,12.0,b'2023008528',0
09-2023001310,train,9.0,b'2023001310',0
29-2023004337,train,29.0,b'2023004337',0
12-2023012055,train,12.0,b'2023012055',0
36-2023016765,train,36.0,b'2023016765',0
16-2023004647,train,16.0,b'2023004647',0
19-2023005321,train,19.0,b'2023005321',0
48-2023007636,train,48.0,b'2023007636',0
13-2023004161,train,13.0,b'2023004161',0
19-2023001758,train,19.0,b'2023001758',0
48-2023007209,train,48.0,b'2023007209',0
44-2023001731,train,44.0,b'2023001731',0
50-2023003623,train,50.0,b'2023003623',0
48-2023000076,train,48.0,b'2023000076',0
34-2023001970,train,34.0,b'2023001970',0
06-2023010521,train,6.0,b'2023010521',0
22-2023001354,train,22.0,b'2023001354',0
25-2023005593,train,25.0,b'2023005593',0
55-2023008577,train,55.0,b'2023008577',0
04-2023006268,train,4.0,b'2023006268',0
24-2023007465,train,24.0,b'2023007465',0
55-2023004358,train,55.0,b'2023004358',0
36-2023015656,train,36.0,b'2023015656',0
53-2023011513,train,53.0,b'2023011513',0
53-2023008394,train,53.0,b'2023008394',0
25-2023004302,train,25.0,b'2023004302',0
26-2023008628,train,26.0,b'2023008628',0
18-2023003360,train,18.0,b'2023003360',0
29-2023001991,train,29.0,b'2023001991',0
09-2023006942,train,9.0,b'2023006942',0
25-2023007412,train,25.0,b'2023007412',0
01-2023001804,train,1.0,b'2023001804',0
18-2023006711,train,18.0,b'2023006711',0
27-2023003510,train,27.0,b'2023003510',0
27-2023011579,train,27.0,b'2023011579',0
09-2023005758,train,9.0,b'2023005758',0
53-2023015746,train,53.0,b'2023015746',0
35-2023002098,train,35.0,b'2023002098',0
51-2023005158,train,51.0,b'2023005158',0
33-2023006730,train,33.0,b'2023006730',0
31-2023004710,train,31.0,b'2023004710',0
23-2023006906,train,23.0,b'2023006906',0
04-2023009727,train,4.0,b'2023009727',0
25-2023007830,train,25.0,b'2023007830',0
39-2023010082,train,39.0,b'2023010082',0
55-2023005169,train,55.0,b'2023005169',0
10-2023002909,train,10.0,b'2023002909',0
18-2023010973,train,18.0,b'2023010973',0
09-2023005346,train,9.0,b'2023005346',0
48-2023008421,train,48.0,b'2023008421',0
31-2023010540,train,31.0,b'2023010540',0
29-2023005405,train,29.0,b'2023005405',0
50-2023007395,train,50.0,b'2023007395',0
08-2023004321,train,8.0,b'2023004321',0
29-2023006610,train,29.0,b'2023006610',0
34-2023000004,train,34.0,b'2023000004',0
53-2023024277,train,53.0,b'2023024277',0
08-2023005793,train,8.0,b'2023005793',0
55-2023006492,train,55.0,b'2023006492',0
11-2023001924,train,11.0,b'2023001924',0
45-2023000086,train,45.0,b'2023000086',0
05-2023002060,train,5.0,b'2023002060',0
72-2023004478,train,72.0,b'2023004478',0
40-2023004066,train,40.0,b'2023004066',0
25-2023006223,train,25.0,b'2023006223',0
39-2023012488,train,39.0,b'2023012488',0
48-2023003118,train,48.0,b'2023003118',0
36-2023006147,train,36.0,b'2023006147',0
36-2023015083,train,36.0,b'2023015083',0
36-2023006676,train,36.0,b'2023006676',0
24-2023012839,train,24.0,b'2023012839',1
32-2023002611,train,32.0,b'2023002611',0
46-2023003523,train,46.0,b'2023003523',0
53-2023013678,train,53.0,b'2023013678',0
40-2023005826,train,40.0,b'2023005826',0
20-2023007855,train,20.0,b'2023007855',0
13-2023001028,train,13.0,b'2023001028',0
36-2023003046,train,36.0,b'2023003046',0
44-2023002733,train,44.0,b'2023002733',0
49-2023003442,train,49.0,b'2023003442',1
26-2023006760,train,26.0,b'2023006760',0
39-2023010617,train,39.0,b'2023010617',0
02-2023002136,train,2.0,b'2023002136',0
18-2023007945,train,18.0,b'2023007945',0
26-2023007063,train,26.0,b'2023007063',0
49-2023002290,train,49.0,b'2023002290',0
47-2023000042,train,47.0,b'2023000042',0
36-2023000072,train,36.0,b'2023000072',0
06-2023003956,train,6.0,b'2023003956',0
48-2023005566,train,48.0,b'2023005566',0
36-2023012412,train,36.0,b'2023012412',0
46-2023000243,train,46.0,b'2023000243',0
39-2023003840,train,39.0,b'2023003840',0
36-2023007371,train,36.0,b'2023007371',0
16-2023005622,train,16.0,b'2023005622',0
20-2023005088,train,20.0,b'2023005088',0
12-2023011353,train,12.0,b'2023011353',0
66-2023001178,train,66.0,b'2023001178',0
34-2023003807,train,34.0,b'2023003807',0
56-2023004126,train,56.0,b'2023004126',0
49-2023004694,train,49.0,b'2023004694',0
53-2023024806,train,53.0,b'2023024806',0
49-2023002349,train,49.0,b'2023002349',0
13-2023007953,train,13.0,b'2023007953',0
18-2023010864,train,18.0,b'2023010864',0
04-2023009267,train,4.0,b'2023009267',0
13-2023005439,train,13.0,b'2023005439',0
12-2023004807,train,12.0,b'2023004807',0
27-2023012377,train,27.0,b'2023012377',0
19-2023004316,train,19.0,b'2023004316',0
45-2023005343,train,45.0,b'2023005343',0
53-2023022121,train,53.0,b'2023022121',0
18-2023002457,train,18.0,b'2023002457',0
44-2023003432,train,44.0,b'2023003432',0
53-2023004499,train,53.0,b'2023004499',0
24-2023008675,train,24.0,b'2023008675',0
39-2023011959,train,39.0,b'2023011959',0
51-2023005331,train,51.0,b'2023005331',0
45-2023004484,train,45.0,b'2023004484',0
51-2023005304,train,51.0,b'2023005304',0
06-2023008451,train,6.0,b'2023008451',0
04-2023011502,train,4.0,b'2023011502',0
48-2023006525,train,48.0,b'2023006525',0
38-2023003366,train,38.0,b'2023003366',0
49-2023009771,train,49.0,b'2023009771',0
29-2023006967,train,29.0,b'2023006967',0
30-2023002144,train,30.0,b'2023002144',0
25-2023009419,train,25.0,b'2023009419',0
04-2023000533,train,4.0,b'2023000533',0
31-2023008047,train,31.0,b'2023008047',0
31-2023004793,train,31.0,b'2023004793',0
51-2023004408,train,51.0,b'2023004408',0
45-2023003552,train,45.0,b'2023003552',0
37-2023003457,train,37.0,b'2023003457',0
02-2023001998,train,2.0,b'2023001998',0
39-2023013067,train,39.0,b'2023013067',0
24-2023012464,train,24.0,b'2023012464',0
16-2023005062,train,16.0,b'2023005062',0
23-2023011221,train,23.0,b'2023011221',0
33-2023000007,train,33.0,b'2023000007',0
29-2023006139,train,29.0,b'2023006139',0
33-2023005868,train,33.0,b'2023005868',0
25-2023003922,train,25.0,b'2023003922',0
53-2023021753,train,53.0,b'2023021753',0
02-2023002290,train,2.0,b'2023002290',0
45-2023005460,train,45.0,b'2023005460',0
47-2023004447,train,47.0,b'2023004447',0
53-2023016565,train,53.0,b'2023016565',0
23-2023007459,train,23.0,b'2023007459',0
09-2023005292,train,9.0,b'2023005292',0
04-2023007326,train,4.0,b'2023007326',0
27-2023012804,train,27.0,b'2023012804',0
29-2023003589,train,29.0,b'2023003589',0
04-2023011936,train,4.0,b'2023011936',0
04-2023008134,train,4.0,b'2023008134',0
23-2023009788,train,23.0,b'2023009788',0
20-2023004792,train,20.0,b'2023004792',0
26-2023003963,train,26.0,b'2023003963',0
31-2023003767,train,31.0,b'2023003767',0
34-2023007335,train,34.0,b'2023007335',0
41-2023002367,train,41.0,b'2023002367',0
47-2023001121,train,47.0,b'2023001121',0
23-2023007709,train,23.0,b'2023007709',0
45-2023004420,train,45.0,b'2023004420',0
44-2023005779,train,44.0,b'2023005779',0
19-2023007298,train,19.0,b'2023007298',0
50-2023003398,train,50.0,b'2023003398',0
19-2023003791,train,19.0,b'2023003791',0
45-2023006264,train,45.0,b'2023006264',0
36-2023000404,train,36.0,b'2023000404',0
24-2023011360,train,24.0,b'2023011360',0
18-2023010632,train,18.0,b'2023010632',0
46-2023001468,train,46.0,b'2023001468',0
24-2023014959,train,24.0,b'2023014959',0
53-2023004868,train,53.0,b'2023004868',0
28-2023002961,train,28.0,b'2023002961',0
01-2023003624,train,1.0,b'2023003624',0
06-2023008760,train,6.0,b'2023008760',0
22-2023001299,train,22.0,b'2023001299',0
04-2023006329,train,4.0,b'2023006329',0
02-2023003214,train,2.0,b'2023003214',0
47-2023000298,train,47.0,b'2023000298',0
20-2023007566,train,20.0,b'2023007566',0
53-2023011402,train,53.0,b'2023011402',0
24-2023006791,train,24.0,b'2023006791',0
48-2023007375,train,48.0,b'2023007375',0
45-2023005722,train,45.0,b'2023005722',0
44-2023001594,train,44.0,b'2023001594',0
49-2023003072,train,49.0,b'2023003072',0
54-2023003248,train,54.0,b'2023003248',0
51-2023004873,train,51.0,b'2023004873',0
36-2023006587,train,36.0,b'2023006587',0
51-2023004134,train,51.0,b'2023004134',0
23-2023012113,train,23.0,b'2023012113',0
48-2023005323,train,48.0,b'2023005323',0
16-2023003651,train,16.0,b'2023003651',0
37-2023003311,train,37.0,b'2023003311',0
06-2023010235,train,6.0,b'2023010235',0
48-2023005293,train,48.0,b'2023005293',0
08-2023004877,train,8.0,b'2023004877',0
46-2023004567,train,46.0,b'2023004567',0
30-2023004271,train,30.0,b'2023004271',0
55-2023006449,train,55.0,b'2023006449',0
48-2023006741,train,48.0,b'2023006741',0
09-2023004925,train,9.0,b'2023004925',0
19-2023004610,train,19.0,b'2023004610',0
18-2023003535,train,18.0,b'2023003535',0
50-2023004192,train,50.0,b'2023004192',0
22-2023002562,train,22.0,b'2023002562',0
41-2023004843,train,41.0,b'2023004843',0
20-2023008535,train,20.0,b'2023008535',0
20-2023003481,train,20.0,b'2023003481',0
40-2023003676,train,40.0,b'2023003676',0
01-2023003130,train,1.0,b'2023003130',0
45-2023005998,train,45.0,b'2023005998',0
25-2023002535,train,25.0,b'2023002535',0
41-2023005527,train,41.0,b'2023005527',0
20-2023002777,train,20.0,b'2023002777',0
34-2023008317,train,34.0,b'2023008317',0
05-2023005234,train,5.0,b'2023005234',0
25-2023003403,train,25.0,b'2023003403',0
36-2023006914,train,36.0,b'2023006914',0
13-2023003356,train,13.0,b'2023003356',0
48-2023005982,train,48.0,b'2023005982',0
36-2023002926,train,36.0,b'2023002926',0
26-2023005867,train,26.0,b'2023005867',0
36-2023004412,train,36.0,b'2023004412',0
08-2023003650,train,8.0,b'2023003650',0
48-2023009769,train,48.0,b'2023009769',0
39-2023010590,train,39.0,b'2023010590',0
13-2023005178,train,13.0,b'2023005178',0
26-2023008068,train,26.0,b'2023008068',0
20-2023009820,train,20.0,b'2023009820',0
19-2023002263,train,19.0,b'2023002263',0
66-2023001152,train,66.0,b'2023001152',0
24-2023007607,train,24.0,b'2023007607',0
17-2023003798,train,17.0,b'2023003798',0
45-2023004237,train,45.0,b'2023004237',0
53-2023007492,train,53.0,b'2023007492',0
53-2023008908,train,53.0,b'2023008908',0
26-2023009563,train,26.0,b'2023009563',0
26-2023007010,train,26.0,b'2023007010',0
27-2023003830,train,27.0,b'2023003830',0
25-2023004833,train,25.0,b'2023004833',0
53-2023018967,train,53.0,b'2023018967',0
53-2023022230,train,53.0,b'2023022230',0
29-2023000062,train,29.0,b'2023000062',0
56-2023004191,train,56.0,b'2023004191',0
53-2023011926,train,53.0,b'2023011926',0
37-2023001437,train,37.0,b'2023001437',0
50-2023006332,train,50.0,b'2023006332',0
36-2023003301,train,36.0,b'2023003301',0
08-2023002947,train,8.0,b'2023002947',0
29-2023006178,train,29.0,b'2023006178',0
25-2023006003,train,25.0,b'2023006003',0
31-2023008671,train,31.0,b'2023008671',0
72-2023004438,train,72.0,b'2023004438',0
26-2023006246,train,26.0,b'2023006246',0
36-2023009828,train,36.0,b'2023009828',0
27-2023008391,train,27.0,b'2023008391',0
12-2023009020,train,12.0,b'2023009020',0
23-2023008504,train,23.0,b'2023008504',0
31-2023004466,train,31.0,b'2023004466',0
48-2023005575,train,48.0,b'2023005575',0
47-2023002286,train,47.0,b'2023002286',0
48-2023000627,train,48.0,b'2023000627',0
37-2023001457,train,37.0,b'2023001457',0
40-2023006462,train,40.0,b'2023006462',0
27-2023003284,train,27.0,b'2023003284',0
55-2023012372,train,55.0,b'2023012372',0
12-2023011206,train,12.0,b'2023011206',0
53-2023010034,train,53.0,b'2023010034',0
17-2023004966,train,17.0,b'2023004966',0
12-2023000062,train,12.0,b'2023000062',0
12-2023004930,train,12.0,b'2023004930',0
72-2023002298,train,72.0,b'2023002298',0
31-2023008283,train,31.0,b'2023008283',0
35-2023001051,train,35.0,b'2023001051',0
09-2023003073,train,9.0,b'2023003073',0
23-2023007367,train,23.0,b'2023007367',0
20-2023003270,train,20.0,b'2023003270',0
17-2023002238,train,17.0,b'2023002238',0
19-2023007773,train,19.0,b'2023007773',0
50-2023003025,train,50.0,b'2023003025',0
16-2023006416,train,16.0,b'2023006416',0
46-2023005433,train,46.0,b'2023005433',0
08-2023001669,train,8.0,b'2023001669',0
08-2023002677,train,8.0,b'2023002677',0
10-2023003429,train,10.0,b'2023003429',0
53-2023008741,train,53.0,b'2023008741',0
06-2023005801,train,6.0,b'2023005801',0
18-2023009326,train,18.0,b'2023009326',0
19-2023002871,train,19.0,b'2023002871',0
66-2023001168,train,66.0,b'2023001168',0
31-2023007856,train,31.0,b'2023007856',1
53-2023013052,train,53.0,b'2023013052',0
12-2023005131,train,12.0,b'2023005131',0
27-2023009164,train,27.0,b'2023009164',0
18-2023004604,train,18.0,b'2023004604',0
45-2023009626,train,45.0,b'2023009626',0
16-2023002857,train,16.0,b'2023002857',0
53-2023003705,train,53.0,b'2023003705',0
53-2023011695,train,53.0,b'2023011695',0
18-2023010795,train,18.0,b'2023010795',0
27-2023013003,train,27.0,b'2023013003',0
46-2023005585,train,46.0,b'2023005585',0
08-2023006904,train,8.0,b'2023006904',0
39-2023009952,train,39.0,b'2023009952',0
13-2023000075,train,13.0,b'2023000075',0
26-2023003713,train,26.0,b'2023003713',0
47-2023001423,train,47.0,b'2023001423',0
40-2023003416,train,40.0,b'2023003416',0
26-2023008488,train,26.0,b'2023008488',0
38-2023005334,train,38.0,b'2023005334',0
23-2023005225,train,23.0,b'2023005225',0
27-2023015946,train,27.0,b'2023015946',0
30-2023002534,train,30.0,b'2023002534',0
78-2023000623,train,78.0,b'2023000623',0
54-2023003691,train,54.0,b'2023003691',0
47-2023002909,train,47.0,b'2023002909',0
24-2023015369,train,24.0,b'2023015369',0
16-2023006690,train,16.0,b'2023006690',0
53-2023011680,train,53.0,b'2023011680',0
48-2023009481,train,48.0,b'2023009481',0
08-2023005622,train,8.0,b'2023005622',0
36-2023015786,train,36.0,b'2023015786',0
11-2023001943,train,11.0,b'2023001943',0
33-2023004518,train,33.0,b'2023004518',0
16-2023002904,train,16.0,b'2023002904',0
49-2023005330,train,49.0,b'2023005330',0
23-2023007866,train,23.0,b'2023007866',0
44-2023004780,train,44.0,b'2023004780',0
20-2023006895,train,20.0,b'2023006895',0
23-2023010462,train,23.0,b'2023010462',0
31-2023002902,train,31.0,b'2023002902',0
47-2023004579,train,47.0,b'2023004579',0
06-2023007694,train,6.0,b'2023007694',0
24-2023005916,train,24.0,b'2023005916',0
16-2023001993,train,16.0,b'2023001993',0
36-2023009330,train,36.0,b'2023009330',0
53-2023005124,train,53.0,b'2023005124',0
55-2023007495,train,55.0,b'2023007495',0
09-2023007912,train,9.0,b'2023007912',0
36-2023012855,train,36.0,b'2023012855',0
49-2023008063,train,49.0,b'2023008063',0
20-2023008719,train,20.0,b'2023008719',0
72-2023002664,train,72.0,b'2023002664',0
40-2023002168,train,40.0,b'2023002168',0
49-2023002619,train,49.0,b'2023002619',0
26-2023006029,train,26.0,b'2023006029',0
27-2023004479,train,27.0,b'2023004479',0
25-2023000150,train,25.0,b'2023000150',0
28-2023000977,train,28.0,b'2023000977',0
04-2023006883,train,4.0,b'2023006883',0
09-2023004059,train,9.0,b'2023004059',0
51-2023000489,train,51.0,b'2023000489',0
15-2023003157,train,15.0,b'2023003157',0
39-2023008781,train,39.0,b'2023008781',0
06-2023003613,train,6.0,b'2023003613',0
27-2023003652,train,27.0,b'2023003652',0
06-2023003821,train,6.0,b'2023003821',0
31-2023007726,train,31.0,b'2023007726',0
05-2023002485,train,5.0,b'2023002485',0
44-2023002018,train,44.0,b'2023002018',0
38-2023002146,train,38.0,b'2023002146',0
06-2023006249,train,6.0,b'2023006249',0
04-2023008872,train,4.0,b'2023008872',0
39-2023005114,train,39.0,b'2023005114',0
41-2023001284,train,41.0,b'2023001284',0
05-2023001554,train,5.0,b'2023001554',0
25-2023003930,train,25.0,b'2023003930',0
30-2023006369,train,30.0,b'2023006369',0
18-2023009977,train,18.0,b'2023009977',0
51-2023005306,train,51.0,b'2023005306',0
51-2023000007,train,51.0,b'2023000007',0
18-2023010180,train,18.0,b'2023010180',0
31-2023010174,train,31.0,b'2023010174',0
28-2023002472,train,28.0,b'2023002472',0
18-2023007808,train,18.0,b'2023007808',0
44-2023001592,train,44.0,b'2023001592',0
31-2023010779,train,31.0,b'2023010779',0
55-2023005717,train,55.0,b'2023005717',0
08-2023003430,train,8.0,b'2023003430',0
29-2023006522,train,29.0,b'2023006522',0
24-2023005386,train,24.0,b'2023005386',0
39-2023005160,train,39.0,b'2023005160',0
36-2023011938,train,36.0,b'2023011938',0
06-2023005101,train,6.0,b'2023005101',0
27-2023004427,train,27.0,b'2023004427',0
24-2023010259,train,24.0,b'2023010259',0
48-2023006883,train,48.0,b'2023006883',0
46-2023004127,train,46.0,b'2023004127',0
31-2023007219,train,31.0,b'2023007219',0
23-2023004835,train,23.0,b'2023004835',0
35-2023003014,train,35.0,b'2023003014',0
48-2023004200,train,48.0,b'2023004200',0
48-2023005540,train,48.0,b'2023005540',0
06-2023001349,train,6.0,b'2023001349',0
53-2023020624,train,53.0,b'2023020624',0
48-2023005426,train,48.0,b'2023005426',0
34-2023000113,train,34.0,b'2023000113',0
55-2023010057,train,55.0,b'2023010057',0
23-2023010423,train,23.0,b'2023010423',0
49-2023006701,train,49.0,b'2023006701',0
19-2023005629,train,19.0,b'2023005629',0
13-2023006434,train,13.0,b'2023006434',0
48-2023000868,train,48.0,b'2023000868',0
31-2023011926,train,31.0,b'2023011926',0
23-2023010642,train,23.0,b'2023010642',0
32-2023001601,train,32.0,b'2023001601',0
44-2023003660,train,44.0,b'2023003660',0
36-2023012626,train,36.0,b'2023012626',0
50-2023005237,train,50.0,b'2023005237',0
27-2023015711,train,27.0,b'2023015711',0
17-2023004429,train,17.0,b'2023004429',0
12-2023002074,train,12.0,b'2023002074',0
22-2023001194,train,22.0,b'2023001194',0
36-2023016184,train,36.0,b'2023016184',0
24-2023009122,train,24.0,b'2023009122',0
46-2023002244,train,46.0,b'2023002244',0
18-2023005763,train,18.0,b'2023005763',0
13-2023006563,train,13.0,b'2023006563',0
47-2023000290,train,47.0,b'2023000290',0
16-2023001803,train,16.0,b'2023001803',0
38-2023002594,train,38.0,b'2023002594',0
51-2023004923,train,51.0,b'2023004923',0
36-2023013832,train,36.0,b'2023013832',0
38-2023004791,train,38.0,b'2023004791',0
24-2023003675,train,24.0,b'2023003675',0
40-2023005604,train,40.0,b'2023005604',0
41-2023000120,train,41.0,b'2023000120',0
02-2023003407,train,2.0,b'2023003407',0
18-2023006410,train,18.0,b'2023006410',0
53-2023000329,train,53.0,b'2023000329',0
51-2023000224,train,51.0,b'2023000224',0
08-2023007783,train,8.0,b'2023007783',0
48-2023001331,train,48.0,b'2023001331',0
26-2023004641,train,26.0,b'2023004641',0
17-2023001978,train,17.0,b'2023001978',0
31-2023011034,train,31.0,b'2023011034',0
36-2023017219,train,36.0,b'2023017219',0
23-2023009896,train,23.0,b'2023009896',0
48-2023006546,train,48.0,b'2023006546',0
53-2023024192,train,53.0,b'2023024192',0
25-2023007059,train,25.0,b'2023007059',0
06-2023007968,train,6.0,b'2023007968',0
24-2023012760,train,24.0,b'2023012760',0
47-2023001059,train,47.0,b'2023001059',1
35-2023001889,train,35.0,b'2023001889',0
08-2023004852,train,8.0,b'2023004852',0
26-2023005805,train,26.0,b'2023005805',0
53-2023007223,train,53.0,b'2023007223',0
44-2023001714,train,44.0,b'2023001714',0
53-2023026275,train,53.0,b'2023026275',0
15-2023007754,train,15.0,b'2023007754',0
19-2023008852,train,19.0,b'2023008852',0
