participant_id,split,_STATE,SEQNO,target
39-2023011359,train,39.0,b'2023011359',0
45-2023004205,train,45.0,b'2023004205',0
05-2023005176,train,5.0,b'2023005176',0
44-2023000120,train,44.0,b'2023000120',0
17-2023003718,train,17.0,b'2023003718',1
28-2023002069,train,28.0,b'2023002069',0
26-2023006073,train,26.0,b'2023006073',0
11-2023001399,train,11.0,b'2023001399',0
49-2023004123,train,49.0,b'2023004123',0
36-2023006850,train,36.0,b'2023006850',0
41-2023001664,train,41.0,b'2023001664',0
19-2023002429,train,19.0,b'2023002429',0
27-2023008663,train,27.0,b'2023008663',0
20-2023009861,train,20.0,b'2023009861',0
24-2023017059,train,24.0,b'2023017059',0
72-2023003690,train,72.0,b'2023003690',0
53-2023020136,train,53.0,b'2023020136',0
20-2023006187,train,20.0,b'2023006187',0
35-2023002072,train,35.0,b'2023002072',0
24-2023000137,train,24.0,b'2023000137',0
40-2023001348,train,40.0,b'2023001348',0
24-2023005658,train,24.0,b'2023005658',0
29-2023006341,train,29.0,b'2023006341',0
12-2023010698,train,12.0,b'2023010698',0
34-2023003060,train,34.0,b'2023003060',0
27-2023013179,train,27.0,b'2023013179',0
12-2023005831,train,12.0,b'2023005831',0
01-2023002861,train,1.0,b'2023002861',0
40-2023004917,train,40.0,b'2023004917',0
33-2023005543,train,33.0,b'2023005543',0
16-2023003122,train,16.0,b'2023003122',0
40-2023002903,train,40.0,b'2023002903',0
22-2023002348,train,22.0,b'2023002348',0
50-2023001944,train,50.0,b'2023001944',0
36-2023012970,train,36.0,b'2023012970',0
29-2023000073,train,29.0,b'2023000073',0
04-2023007513,train,4.0,b'2023007513',0
27-2023004040,train,27.0,b'2023004040',0
19-2023003819,train,19.0,b'2023003819',0
11-2023002150,train,11.0,b'2023002150',0
11-2023001366,train,11.0,b'2023001366',0
13-2023006148,train,13.0,b'2023006148',0
35-2023003042,train,35.0,b'2023003042',0
27-2023014138,train,27.0,b'2023014138',0
36-2023008198,train,36.0,b'2023008198',0
46-2023003893,train,46.0,b'2023003893',0
22-2023005349,train,22.0,b'2023005349',0
04-2023003821,train,4.0,b'2023003821',0
48-2023000066,train,48.0,b'2023000066',0
13-2023007827,train,13.0,b'2023007827',0
08-2023003266,train,8.0,b'2023003266',0
15-2023005105,train,15.0,b'2023005105',0
02-2023005484,train,2.0,b'2023005484',0
20-2023008500,train,20.0,b'2023008500',0
20-2023006519,train,20.0,b'2023006519',0
27-2023009666,train,27.0,b'2023009666',0
31-2023000138,train,31.0,b'2023000138',0
53-2023026333,train,53.0,b'2023026333',0
44-2023000086,train,44.0,b'2023000086',0
30-2023005916,train,30.0,b'2023005916',0
41-2023003201,train,41.0,b'2023003201',0
25-2023007699,train,25.0,b'2023007699',0
06-2023004326,train,6.0,b'2023004326',0
13-2023008167,train,13.0,b'2023008167',0
26-2023009531,train,26.0,b'2023009531',0
13-2023004697,train,13.0,b'2023004697',0
27-2023006906,train,27.0,b'2023006906',0
78-2023000772,train,78.0,b'2023000772',0
46-2023004254,train,46.0,b'2023004254',0
20-2023009710,train,20.0,b'2023009710',0
49-2023004561,train,49.0,b'2023004561',0
53-2023021504,train,53.0,b'2023021504',0
19-2023004197,train,19.0,b'2023004197',0
19-2023002726,train,19.0,b'2023002726',0
10-2023002232,train,10.0,b'2023002232',0
16-2023004614,train,16.0,b'2023004614',0
20-2023002563,train,20.0,b'2023002563',0
19-2023008432,train,19.0,b'2023008432',0
15-2023004760,train,15.0,b'2023004760',0
18-2023009702,train,18.0,b'2023009702',0
40-2023005329,train,40.0,b'2023005329',0
13-2023002756,train,13.0,b'2023002756',0
31-2023010309,train,31.0,b'2023010309',0
53-2023024216,train,53.0,b'2023024216',0
24-2023016796,train,24.0,b'2023016796',0
38-2023003541,train,38.0,b'2023003541',0
08-2023008627,train,8.0,b'2023008627',0
47-2023002854,train,47.0,b'2023002854',0
46-2023001518,train,46.0,b'2023001518',0
54-2023000149,train,54.0,b'2023000149',0
23-2023004445,train,23.0,b'2023004445',0
34-2023004287,train,34.0,b'2023004287',0
31-2023000029,train,31.0,b'2023000029',0
19-2023005590,train,19.0,b'2023005590',0
17-2023002848,train,17.0,b'2023002848',0
36-2023005927,train,36.0,b'2023005927',0
19-2023005537,train,19.0,b'2023005537',0
53-2023025936,train,53.0,b'2023025936',0
01-2023001899,train,1.0,b'2023001899',0
53-2023025769,train,53.0,b'2023025769',0
24-2023011234,train,24.0,b'2023011234',0
16-2023002958,train,16.0,b'2023002958',0
46-2023003540,train,46.0,b'2023003540',0
01-2023002741,train,1.0,b'2023002741',0
53-2023017659,train,53.0,b'2023017659',0
45-2023005053,train,45.0,b'2023005053',0
09-2023005175,train,9.0,b'2023005175',0
20-2023002226,train,20.0,b'2023002226',0
35-2023002794,train,35.0,b'2023002794',0
38-2023001859,train,38.0,b'2023001859',0
16-2023006089,train,16.0,b'2023006089',0
55-2023008391,train,55.0,b'2023008391',0
27-2023006419,train,27.0,b'2023006419',0
39-2023009273,train,39.0,b'2023009273',0
09-2023007804,train,9.0,b'2023007804',0
25-2023008785,train,25.0,b'2023008785',0
29-2023006293,train,29.0,b'2023006293',0
51-2023000213,train,51.0,b'2023000213',0
16-2023001845,train,16.0,b'2023001845',0
29-2023004767,train,29.0,b'2023004767',0
15-2023007831,train,15.0,b'2023007831',0
24-2023009291,train,24.0,b'2023009291',0
02-2023001889,train,2.0,b'2023001889',0
55-2023007723,train,55.0,b'2023007723',0
49-2023007213,train,49.0,b'2023007213',0
22-2023003431,train,22.0,b'2023003431',0
19-2023003324,train,19.0,b'2023003324',0
39-2023011781,train,39.0,b'2023011781',0
12-2023010865,train,12.0,b'2023010865',0
13-2023005254,train,13.0,b'2023005254',0
53-2023018803,train,53.0,b'2023018803',0
36-2023006568,train,36.0,b'2023006568',0
18-2023008984,train,18.0,b'2023008984',0
34-2023009041,train,34.0,b'2023009041',0
19-2023006854,train,19.0,b'2023006854',0
24-2023007925,train,24.0,b'2023007925',0
13-2023007212,train,13.0,b'2023007212',0
53-2023015252,train,53.0,b'2023015252',0
38-2023001909,train,38.0,b'2023001909',0
41-2023004838,train,41.0,b'2023004838',0
27-2023011210,train,27.0,b'2023011210',0
46-2023003447,train,46.0,b'2023003447',0
28-2023002063,train,28.0,b'2023002063',0
12-2023004711,train,12.0,b'2023004711',0
34-2023009138,train,34.0,b'2023009138',0
20-2023006562,train,20.0,b'2023006562',0
15-2023006466,train,15.0,b'2023006466',0
16-2023005531,train,16.0,b'2023005531',0
06-2023009107,train,6.0,b'2023009107',0
45-2023004016,train,45.0,b'2023004016',0
25-2023008518,train,25.0,b'2023008518',0
34-2023003238,train,34.0,b'2023003238',0
27-2023004747,train,27.0,b'2023004747',0
25-2023007472,train,25.0,b'2023007472',0
53-2023008488,train,53.0,b'2023008488',0
50-2023007041,train,50.0,b'2023007041',0
47-2023004949,train,47.0,b'2023004949',0
36-2023015956,train,36.0,b'2023015956',0
13-2023006881,train,13.0,b'2023006881',0
13-2023006076,train,13.0,b'2023006076',0
44-2023003921,train,44.0,b'2023003921',0
28-2023003230,train,28.0,b'2023003230',0
23-2023009929,train,23.0,b'2023009929',0
53-2023000339,train,53.0,b'2023000339',0
41-2023005078,train,41.0,b'2023005078',0
44-2023002571,train,44.0,b'2023002571',0
08-2023001083,train,8.0,b'2023001083',0
19-2023003073,train,19.0,b'2023003073',0
15-2023001238,train,15.0,b'2023001238',0
37-2023003806,train,37.0,b'2023003806',0
29-2023002830,train,29.0,b'2023002830',0
17-2023002578,train,17.0,b'2023002578',0
24-2023015211,train,24.0,b'2023015211',0
09-2023006498,train,9.0,b'2023006498',0
20-2023005157,train,20.0,b'2023005157',0
53-2023013954,train,53.0,b'2023013954',0
20-2023008466,train,20.0,b'2023008466',0
47-2023001318,train,47.0,b'2023001318',0
18-2023004125,train,18.0,b'2023004125',0
54-2023003873,train,54.0,b'2023003873',0
01-2023004310,train,1.0,b'2023004310',0
37-2023000086,train,37.0,b'2023000086',0
24-2023008112,train,24.0,b'2023008112',0
01-2023004157,train,1.0,b'2023004157',0
23-2023012191,train,23.0,b'2023012191',0
19-2023005758,train,19.0,b'2023005758',0
53-2023000551,train,53.0,b'2023000551',0
15-2023007125,train,15.0,b'2023007125',0
15-2023006902,train,15.0,b'2023006902',0
49-2023007998,train,49.0,b'2023007998',0
55-2023005959,train,55.0,b'2023005959',0
34-2023002816,train,34.0,b'2023002816',0
23-2023006743,train,23.0,b'2023006743',0
06-2023010176,train,6.0,b'2023010176',0
06-2023008645,train,6.0,b'2023008645',0
06-2023009399,train,6.0,b'2023009399',0
19-2023005424,train,19.0,b'2023005424',0
29-2023006943,train,29.0,b'2023006943',0
25-2023009195,train,25.0,b'2023009195',0
17-2023000965,train,17.0,b'2023000965',0
36-2023000353,train,36.0,b'2023000353',0
13-2023005463,train,13.0,b'2023005463',0
31-2023003812,train,31.0,b'2023003812',0
18-2023002726,train,18.0,b'2023002726',0
04-2023010912,train,4.0,b'2023010912',0
20-2023002866,train,20.0,b'2023002866',0
27-2023004693,train,27.0,b'2023004693',0
40-2023001350,train,40.0,b'2023001350',0
26-2023005364,train,26.0,b'2023005364',0
40-2023002451,train,40.0,b'2023002451',0
25-2023008489,train,25.0,b'2023008489',0
02-2023004850,train,2.0,b'2023004850',0
45-2023004981,train,45.0,b'2023004981',0
19-2023002960,train,19.0,b'2023002960',0
20-2023008365,train,20.0,b'2023008365',0
22-2023005362,train,22.0,b'2023005362',0
30-2023004216,train,30.0,b'2023004216',0
16-2023003687,train,16.0,b'2023003687',0
49-2023002801,train,49.0,b'2023002801',0
02-2023002470,train,2.0,b'2023002470',1
36-2023004938,train,36.0,b'2023004938',0
55-2023011203,train,55.0,b'2023011203',0
27-2023008282,train,27.0,b'2023008282',0
33-2023000070,train,33.0,b'2023000070',0
48-2023000320,train,48.0,b'2023000320',0
22-2023005210,train,22.0,b'2023005210',0
18-2023006050,train,18.0,b'2023006050',0
27-2023007502,train,27.0,b'2023007502',0
02-2023005398,train,2.0,b'2023005398',0
78-2023000930,train,78.0,b'2023000930',0
53-2023010784,train,53.0,b'2023010784',0
19-2023002280,train,19.0,b'2023002280',0
24-2023010917,train,24.0,b'2023010917',0
30-2023003160,train,30.0,b'2023003160',0
10-2023001114,train,10.0,b'2023001114',0
19-2023003562,train,19.0,b'2023003562',0
39-2023004421,train,39.0,b'2023004421',0
02-2023003115,train,2.0,b'2023003115',0
48-2023006932,train,48.0,b'2023006932',0
39-2023005003,train,39.0,b'2023005003',0
18-2023010132,train,18.0,b'2023010132',0
18-2023005476,train,18.0,b'2023005476',0
23-2023011916,train,23.0,b'2023011916',0
53-2023018607,train,53.0,b'2023018607',0
45-2023007080,train,45.0,b'2023007080',0
53-2023020664,train,53.0,b'2023020664',0
09-2023001458,train,9.0,b'2023001458',0
53-2023011055,train,53.0,b'2023011055',0
40-2023004277,train,40.0,b'2023004277',0
40-2023004470,train,40.0,b'2023004470',0
36-2023008884,train,36.0,b'2023008884',0
08-2023006376,train,8.0,b'2023006376',0
26-2023009304,train,26.0,b'2023009304',0
55-2023000146,train,55.0,b'2023000146',0
56-2023004121,train,56.0,b'2023004121',0
36-2023017120,train,36.0,b'2023017120',0
55-2023000002,train,55.0,b'2023000002',0
18-2023003587,train,18.0,b'2023003587',0
47-2023001023,train,47.0,b'2023001023',0
24-2023006984,train,24.0,b'2023006984',0
29-2023005214,train,29.0,b'2023005214',0
12-2023005661,train,12.0,b'2023005661',0
23-2023005255,train,23.0,b'2023005255',0
18-2023008227,train,18.0,b'2023008227',0
29-2023005851,train,29.0,b'2023005851',0
29-2023003230,train,29.0,b'2023003230',0
17-2023002405,train,17.0,b'2023002405',0
09-2023005296,train,9.0,b'2023005296',0
39-2023006523,train,39.0,b'2023006523',0
36-2023014445,train,36.0,b'2023014445',0
36-2023007330,train,36.0,b'2023007330',0
31-2023008476,train,31.0,b'2023008476',0
04-2023004840,train,4.0,b'2023004840',0
54-2023001763,train,54.0,b'2023001763',0
13-2023006601,train,13.0,b'2023006601',0
56-2023003168,train,56.0,b'2023003168',0
45-2023005222,train,45.0,b'2023005222',0
06-2023003773,train,6.0,b'2023003773',0
40-2023006366,train,40.0,b'2023006366',1
31-2023012755,train,31.0,b'2023012755',0
38-2023004772,train,38.0,b'2023004772',0
01-2023001801,train,1.0,b'2023001801',0
12-2023004044,train,12.0,b'2023004044',0
39-2023010618,train,39.0,b'2023010618',0
53-2023005183,train,53.0,b'2023005183',0
12-2023008094,train,12.0,b'2023008094',0
05-2023001561,train,5.0,b'2023001561',0
34-2023006458,train,34.0,b'2023006458',0
53-2023024910,train,53.0,b'2023024910',0
34-2023001975,train,34.0,b'2023001975',0
10-2023001649,train,10.0,b'2023001649',0
34-2023002523,train,34.0,b'2023002523',0
49-2023003239,train,49.0,b'2023003239',0
53-2023002764,train,53.0,b'2023002764',0
45-2023004002,train,45.0,b'2023004002',0
37-2023003074,train,37.0,b'2023003074',0
29-2023003489,train,29.0,b'2023003489',0
49-2023002263,train,49.0,b'2023002263',0
46-2023002124,train,46.0,b'2023002124',0
53-2023023853,train,53.0,b'2023023853',0
12-2023006514,train,12.0,b'2023006514',0
44-2023001399,train,44.0,b'2023001399',0
20-2023007929,train,20.0,b'2023007929',0
26-2023004048,train,26.0,b'2023004048',0
27-2023004068,train,27.0,b'2023004068',0
51-2023003643,train,51.0,b'2023003643',0
08-2023005425,train,8.0,b'2023005425',0
12-2023008230,train,12.0,b'2023008230',0
35-2023001256,train,35.0,b'2023001256',0
23-2023009017,train,23.0,b'2023009017',0
39-2023013380,train,39.0,b'2023013380',0
06-2023009171,train,6.0,b'2023009171',0
34-2023003987,train,34.0,b'2023003987',0
40-2023003487,train,40.0,b'2023003487',0
39-2023008303,train,39.0,b'2023008303',0
20-2023004881,train,20.0,b'2023004881',0
48-2023004390,train,48.0,b'2023004390',0
25-2023003745,train,25.0,b'2023003745',0
48-2023007643,train,48.0,b'2023007643',0
48-2023000847,train,48.0,b'2023000847',0
53-2023013477,train,53.0,b'2023013477',0
36-2023007149,train,36.0,b'2023007149',0
40-2023001990,train,40.0,b'2023001990',0
40-2023006259,train,40.0,b'2023006259',0
19-2023005082,train,19.0,b'2023005082',0
23-2023005410,train,23.0,b'2023005410',0
29-2023002816,train,29.0,b'2023002816',0
29-2023005079,train,29.0,b'2023005079',0
53-2023004892,train,53.0,b'2023004892',0
54-2023001667,train,54.0,b'2023001667',0
53-2023014033,train,53.0,b'2023014033',0
45-2023004265,train,45.0,b'2023004265',0
53-2023015348,train,53.0,b'2023015348',0
16-2023003995,train,16.0,b'2023003995',0
24-2023009425,train,24.0,b'2023009425',0
41-2023004427,train,41.0,b'2023004427',0
19-2023007496,train,19.0,b'2023007496',0
15-2023003693,train,15.0,b'2023003693',0
46-2023001515,train,46.0,b'2023001515',0
05-2023002176,train,5.0,b'2023002176',0
48-2023000767,train,48.0,b'2023000767',0
49-2023002479,train,49.0,b'2023002479',0
72-2023003356,train,72.0,b'2023003356',0
31-2023009157,train,31.0,b'2023009157',0
53-2023006790,train,53.0,b'2023006790',0
33-2023005849,train,33.0,b'2023005849',0
36-2023007534,train,36.0,b'2023007534',0
55-2023010128,train,55.0,b'2023010128',0
49-2023009940,train,49.0,b'2023009940',0
36-2023014307,train,36.0,b'2023014307',0
45-2023005880,train,45.0,b'2023005880',0
09-2023003347,train,9.0,b'2023003347',0
51-2023003344,train,51.0,b'2023003344',0
30-2023002043,train,30.0,b'2023002043',0
36-2023008090,train,36.0,b'2023008090',0
10-2023003410,train,10.0,b'2023003410',0
25-2023006686,train,25.0,b'2023006686',0
72-2023000528,train,72.0,b'2023000528',0
53-2023012706,train,53.0,b'2023012706',0
04-2023009621,train,4.0,b'2023009621',0
29-2023004196,train,29.0,b'2023004196',0
08-2023001867,train,8.0,b'2023001867',0
54-2023002181,train,54.0,b'2023002181',0
37-2023001877,train,37.0,b'2023001877',0
51-2023000084,train,51.0,b'2023000084',0
12-2023006365,train,12.0,b'2023006365',0
44-2023004537,train,44.0,b'2023004537',0
47-2023001373,train,47.0,b'2023001373',0
18-2023008588,train,18.0,b'2023008588',0
23-2023007841,train,23.0,b'2023007841',0
18-2023007462,train,18.0,b'2023007462',0
04-2023004818,train,4.0,b'2023004818',0
49-2023006305,train,49.0,b'2023006305',0
24-2023015436,train,24.0,b'2023015436',0
31-2023007351,train,31.0,b'2023007351',0
53-2023008280,train,53.0,b'2023008280',0
49-2023010015,train,49.0,b'2023010015',0
28-2023002140,train,28.0,b'2023002140',0
15-2023003918,train,15.0,b'2023003918',0
23-2023012237,train,23.0,b'2023012237',0
49-2023005278,train,49.0,b'2023005278',0
22-2023004161,train,22.0,b'2023004161',0
09-2023009225,train,9.0,b'2023009225',0
41-2023003757,train,41.0,b'2023003757',0
53-2023002479,train,53.0,b'2023002479',0
36-2023004201,train,36.0,b'2023004201',0
12-2023008554,train,12.0,b'2023008554',0
06-2023003233,train,6.0,b'2023003233',0
55-2023010074,train,55.0,b'2023010074',0
39-2023010516,train,39.0,b'2023010516',0
23-2023001406,train,23.0,b'2023001406',0
36-2023008933,train,36.0,b'2023008933',0
25-2023007462,train,25.0,b'2023007462',0
20-2023007740,train,20.0,b'2023007740',0
31-2023008597,train,31.0,b'2023008597',0
08-2023001249,train,8.0,b'2023001249',0
20-2023005328,train,20.0,b'2023005328',0
26-2023006910,train,26.0,b'2023006910',0
49-2023000120,train,49.0,b'2023000120',0
39-2023011855,train,39.0,b'2023011855',0
53-2023025827,train,53.0,b'2023025827',0
06-2023003538,train,6.0,b'2023003538',1
26-2023007886,train,26.0,b'2023007886',0
33-2023005235,train,33.0,b'2023005235',0
44-2023005055,train,44.0,b'2023005055',0
26-2023004491,train,26.0,b'2023004491',0
23-2023005240,train,23.0,b'2023005240',0
11-2023001447,train,11.0,b'2023001447',0
19-2023000143,train,19.0,b'2023000143',0
11-2023002075,train,11.0,b'2023002075',0
48-2023007309,train,48.0,b'2023007309',0
06-2023011275,train,6.0,b'2023011275',0
41-2023001136,train,41.0,b'2023001136',0
50-2023004417,train,50.0,b'2023004417',0
45-2023008461,train,45.0,b'2023008461',0
34-2023002157,train,34.0,b'2023002157',0
72-2023003548,train,72.0,b'2023003548',0
27-2023004408,train,27.0,b'2023004408',0
23-2023000322,train,23.0,b'2023000322',0
37-2023004033,train,37.0,b'2023004033',0
20-2023007483,train,20.0,b'2023007483',0
31-2023009215,train,31.0,b'2023009215',0
26-2023009556,train,26.0,b'2023009556',0
36-2023008330,train,36.0,b'2023008330',0
27-2023011440,train,27.0,b'2023011440',0
48-2023000698,train,48.0,b'2023000698',0
49-2023006788,train,49.0,b'2023006788',0
45-2023003015,train,45.0,b'2023003015',0
36-2023013073,train,36.0,b'2023013073',0
35-2023001753,train,35.0,b'2023001753',0
02-2023001602,train,2.0,b'2023001602',0
20-2023008443,train,20.0,b'2023008443',0
36-2023011125,train,36.0,b'2023011125',0
53-2023020825,train,53.0,b'2023020825',0
72-2023000522,train,72.0,b'2023000522',0
53-2023009111,train,53.0,b'2023009111',0
48-2023005303,train,48.0,b'2023005303',0
49-2023011131,train,49.0,b'2023011131',0
38-2023004354,train,38.0,b'2023004354',0
24-2023012022,train,24.0,b'2023012022',0
30-2023004722,train,30.0,b'2023004722',0
10-2023003384,train,10.0,b'2023003384',0
46-2023001676,train,46.0,b'2023001676',0
01-2023003054,train,1.0,b'2023003054',0
54-2023001191,train,54.0,b'2023001191',0
06-2023004420,train,6.0,b'2023004420',0
31-2023004061,train,31.0,b'2023004061',0
28-2023003335,train,28.0,b'2023003335',0
46-2023001792,train,46.0,b'2023001792',0
06-2023011392,train,6.0,b'2023011392',0
31-2023005300,train,31.0,b'2023005300',0
29-2023002848,train,29.0,b'2023002848',0
27-2023012822,train,27.0,b'2023012822',0
08-2023008607,train,8.0,b'2023008607',0
23-2023011152,train,23.0,b'2023011152',0
08-2023006150,train,8.0,b'2023006150',0
12-2023008587,train,12.0,b'2023008587',0
30-2023003712,train,30.0,b'2023003712',0
37-2023003943,train,37.0,b'2023003943',0
16-2023006504,train,16.0,b'2023006504',0
36-2023008474,train,36.0,b'2023008474',1
02-2023002862,train,2.0,b'2023002862',0
36-2023013583,train,36.0,b'2023013583',0
09-2023003656,train,9.0,b'2023003656',0
01-2023003404,train,1.0,b'2023003404',0
01-2023002172,train,1.0,b'2023002172',0
48-2023003630,train,48.0,b'2023003630',0
